Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,Risk,Credit score,Income
-1.0,2,1.0,0,2,1,5633.0,48.0,1,1,715.0,26646.0
44.0,2,3.0,2,1,1,9616.0,43.0,3,1,699.0,53968.0
37.0,1,1.0,3,1,4,4292.0,51.0,1,0,628.0,42672.0
42.0,2,3.0,1,3,2,11686.0,58.0,0,1,562.0,28588.0
45.0,1,1.0,3,4,2,6426.0,35.0,5,1,726.0,-1.0
-1.0,2,2.0,1,3,3,6202.0,37.0,4,1,635.0,10000.0
28.0,1,3.0,3,3,3,6586.0,14.0,3,1,658.0,32905.0
58.0,1,3.0,3,2,4,990.0,35.0,5,0,676.0,36378.0
27.0,2,3.0,2,2,2,3888.0,20.0,3,0,632.0,38020.0
56.0,2,2.0,3,3,1,5143.0,-1.0,2,0,656.0,40525.0
50.0,2,2.0,2,1,4,5426.0,40.0,5,1,452.0,38810.0
42.0,0,2.0,1,4,3,8016.0,18.0,3,0,498.0,36121.0
40.0,1,3.0,3,1,0,11729.0,27.0,3,1,743.0,-1.0
23.0,2,1.0,2,4,1,8165.0,54.0,1,1,657.0,22033.0
36.0,2,1.0,3,3,2,5206.0,36.0,5,0,723.0,42293.0
28.0,2,2.0,2,1,3,9633.0,11.0,4,1,750.0,39556.0
51.0,2,-1.0,3,4,1,6365.0,26.0,4,0,633.0,58301.0
59.0,2,3.0,3,2,2,12462.0,40.0,3,0,756.0,42319.0
23.0,2,3.0,3,4,2,4402.0,-1.0,4,0,554.0,60337.0
-1.0,1,3.0,1,0,3,4981.0,38.0,1,0,723.0,32457.0
50.0,1,2.0,3,0,0,7938.0,32.0,1,1,591.0,10000.0
35.0,2,3.0,3,4,2,6055.0,30.0,4,0,673.0,62281.0
63.0,2,2.0,1,4,4,5135.0,53.0,4,0,788.0,-1.0
21.0,0,3.0,1,3,3,1912.0,52.0,3,0,850.0,32983.0
25.0,1,3.0,3,1,2,3458.0,10.0,1,0,673.0,27445.0
54.0,1,1.0,2,4,4,897.0,-1.0,0,0,850.0,48354.0
59.0,2,-1.0,3,2,4,3864.0,-1.0,5,1,703.0,38845.0
23.0,0,2.0,3,3,3,500.0,53.0,3,0,717.0,28242.0
35.0,1,2.0,2,3,4,8353.0,48.0,5,0,743.0,60555.0
32.0,2,3.0,1,4,2,10266.0,28.0,1,1,468.0,51934.0
47.0,1,2.0,3,2,4,8148.0,19.0,0,0,755.0,51030.0
45.0,2,3.0,2,1,2,6489.0,42.0,2,1,555.0,43701.0
40.0,1,3.0,3,4,3,9112.0,16.0,5,1,-1.0,13545.0
26.0,2,2.0,1,1,2,-1.0,52.0,4,1,441.0,46787.0
51.0,2,1.0,2,1,1,780.0,13.0,2,1,668.0,34878.0
50.0,2,3.0,3,2,2,500.0,60.0,1,1,581.0,-1.0
49.0,2,2.0,3,1,4,10102.0,26.0,3,1,565.0,35636.0
47.0,1,2.0,1,2,1,6128.0,42.0,2,0,745.0,21146.0
41.0,1,2.0,2,3,3,7017.0,29.0,2,0,622.0,36080.0
-1.0,1,3.0,2,1,3,8922.0,41.0,3,1,647.0,43237.0
48.0,2,3.0,2,4,4,4956.0,40.0,2,0,643.0,13803.0
38.0,2,2.0,3,2,1,5839.0,11.0,2,0,667.0,39019.0
57.0,2,1.0,3,2,1,4189.0,32.0,3,0,421.0,47948.0
55.0,2,3.0,2,3,3,8268.0,34.0,5,0,620.0,36491.0
25.0,2,2.0,1,0,2,6019.0,29.0,3,1,592.0,47996.0
-1.0,2,3.0,3,3,2,7016.0,45.0,2,0,562.0,69090.0
49.0,1,1.0,1,4,2,9527.0,18.0,2,0,-1.0,48102.0
53.0,1,1.0,1,3,4,6842.0,8.0,1,0,531.0,32322.0
39.0,2,2.0,2,2,4,10190.0,-1.0,3,1,689.0,31839.0
24.0,2,-1.0,2,4,4,7914.0,21.0,1,0,799.0,24712.0
28.0,2,2.0,3,2,1,2715.0,24.0,3,1,568.0,29377.0
62.0,0,3.0,1,1,0,-1.0,44.0,1,0,730.0,51833.0
27.0,1,1.0,3,1,1,10545.0,21.0,3,1,620.0,36388.0
23.0,2,3.0,3,3,1,-1.0,30.0,5,1,-1.0,23681.0
38.0,2,-1.0,3,3,0,8489.0,38.0,3,1,496.0,37675.0
40.0,1,3.0,0,1,1,11855.0,38.0,5,1,627.0,29528.0
54.0,1,3.0,3,2,3,1442.0,37.0,5,0,547.0,37224.0
59.0,1,3.0,1,4,3,6669.0,54.0,2,1,488.0,28857.0
39.0,2,3.0,2,2,1,6087.0,48.0,3,0,575.0,59185.0
41.0,2,3.0,2,0,3,5076.0,18.0,2,1,800.0,-1.0
52.0,1,3.0,1,1,0,7111.0,44.0,5,0,837.0,59245.0
21.0,2,-1.0,2,2,3,6116.0,50.0,4,1,-1.0,33799.0
46.0,2,1.0,2,3,2,4459.0,-1.0,1,0,614.0,33436.0
27.0,2,3.0,2,3,2,8222.0,36.0,4,1,432.0,30585.0
56.0,2,2.0,0,2,3,8092.0,47.0,3,0,691.0,50554.0
37.0,2,3.0,2,3,4,7682.0,19.0,1,0,777.0,48099.0
23.0,2,3.0,3,3,4,4975.0,17.0,3,0,705.0,31051.0
64.0,1,3.0,3,4,3,11700.0,-1.0,3,1,408.0,52740.0
27.0,1,-1.0,2,2,3,7113.0,53.0,3,1,499.0,54263.0
50.0,1,1.0,1,4,0,2260.0,34.0,4,1,680.0,42959.0
58.0,2,2.0,3,1,1,2258.0,53.0,1,0,581.0,37826.0
55.0,1,2.0,3,2,1,4559.0,9.0,3,0,691.0,27026.0
58.0,1,3.0,1,3,3,10807.0,14.0,5,1,603.0,34954.0
35.0,1,1.0,2,3,1,9279.0,59.0,4,1,785.0,32875.0
59.0,2,2.0,3,1,2,-1.0,21.0,2,0,703.0,51335.0
32.0,1,2.0,2,0,1,5365.0,18.0,0,0,609.0,44560.0
38.0,1,2.0,2,1,1,4642.0,14.0,3,0,769.0,26372.0
21.0,2,3.0,1,0,4,3047.0,-1.0,2,0,715.0,22241.0
57.0,2,3.0,2,1,3,3996.0,25.0,0,1,450.0,31601.0
37.0,2,1.0,1,3,2,4237.0,15.0,2,1,651.0,26524.0
27.0,2,1.0,3,2,2,7814.0,46.0,3,1,704.0,-1.0
55.0,0,2.0,3,4,3,5565.0,-1.0,2,1,-1.0,24431.0
54.0,1,-1.0,2,4,3,8714.0,21.0,2,1,502.0,18655.0
24.0,1,1.0,1,1,4,4201.0,42.0,2,0,708.0,23063.0
60.0,1,3.0,3,3,4,2228.0,19.0,4,1,800.0,44970.0
36.0,2,2.0,2,4,3,1408.0,18.0,5,0,672.0,57715.0
50.0,2,3.0,1,2,2,2372.0,26.0,1,0,662.0,22584.0
30.0,2,2.0,2,3,3,6586.0,24.0,4,0,736.0,26593.0
55.0,2,1.0,3,1,2,6888.0,50.0,3,0,717.0,54088.0
49.0,2,2.0,1,1,0,4482.0,35.0,1,1,-1.0,17328.0
57.0,1,1.0,0,2,4,-1.0,-1.0,1,1,648.0,34165.0
47.0,1,2.0,2,3,1,3370.0,53.0,1,0,621.0,-1.0
41.0,2,2.0,3,3,3,-1.0,25.0,2,1,731.0,18171.0
33.0,0,2.0,2,0,0,8406.0,23.0,3,0,-1.0,57452.0
24.0,2,-1.0,3,1,4,4503.0,58.0,2,1,622.0,34131.0
56.0,1,3.0,3,4,2,7778.0,36.0,3,1,741.0,36000.0
62.0,1,3.0,1,3,0,2427.0,37.0,3,0,793.0,64708.0
52.0,2,2.0,3,1,3,6325.0,40.0,5,0,785.0,48719.0
26.0,1,-1.0,1,4,1,8121.0,38.0,2,0,850.0,73488.0
42.0,1,2.0,3,1,4,8331.0,43.0,3,1,731.0,60632.0
42.0,2,3.0,3,4,0,5083.0,50.0,2,0,-1.0,26639.0
53.0,1,2.0,3,3,4,5486.0,31.0,5,0,809.0,50086.0
38.0,1,2.0,3,4,3,7444.0,21.0,4,1,502.0,35979.0
61.0,2,-1.0,3,3,2,10986.0,22.0,1,1,761.0,40126.0
59.0,2,2.0,3,2,3,1902.0,18.0,3,0,550.0,48680.0
48.0,1,3.0,1,1,2,6930.0,21.0,4,0,641.0,51930.0
21.0,2,1.0,1,4,2,7990.0,33.0,1,0,701.0,20234.0
22.0,2,3.0,0,4,3,9180.0,12.0,4,0,698.0,49575.0
54.0,2,1.0,1,2,4,-1.0,46.0,5,1,428.0,32091.0
40.0,2,2.0,1,3,4,7176.0,36.0,2,1,619.0,39668.0
38.0,1,2.0,3,3,3,8537.0,53.0,3,1,800.0,31818.0
57.0,2,1.0,3,2,4,5966.0,28.0,5,0,-1.0,58002.0
-1.0,2,3.0,3,4,1,1240.0,33.0,1,0,569.0,49678.0
25.0,2,3.0,3,4,0,3436.0,33.0,5,0,-1.0,26463.0
58.0,2,2.0,3,3,1,11326.0,30.0,3,0,-1.0,56268.0
53.0,1,3.0,1,3,1,6751.0,11.0,3,0,680.0,45196.0
44.0,2,1.0,3,3,1,5973.0,42.0,5,1,-1.0,28297.0
24.0,0,3.0,3,2,3,5701.0,-1.0,4,0,411.0,49535.0
42.0,2,3.0,2,4,3,5645.0,18.0,2,1,542.0,28636.0
57.0,2,3.0,3,1,2,9870.0,29.0,4,1,565.0,35325.0
33.0,2,2.0,1,1,2,8619.0,55.0,5,1,630.0,32833.0
21.0,2,2.0,3,2,1,7231.0,31.0,3,1,558.0,44808.0
58.0,2,1.0,1,4,4,5333.0,51.0,2,1,578.0,36052.0
63.0,1,3.0,3,3,3,3712.0,40.0,3,0,740.0,20887.0
32.0,1,1.0,0,1,2,5166.0,37.0,4,0,716.0,43931.0
52.0,2,1.0,1,1,2,7003.0,46.0,4,0,850.0,35490.0
46.0,1,-1.0,1,1,3,4377.0,37.0,3,0,552.0,-1.0
41.0,2,1.0,3,0,3,6675.0,-1.0,3,1,771.0,35709.0
56.0,1,3.0,2,4,1,5813.0,16.0,4,0,616.0,52100.0
53.0,0,3.0,1,4,2,3262.0,36.0,4,0,778.0,45527.0
28.0,2,3.0,2,2,4,7658.0,49.0,1,1,-1.0,25028.0
30.0,2,1.0,2,3,3,6671.0,30.0,5,1,494.0,40252.0
64.0,2,2.0,3,2,4,3869.0,28.0,3,1,757.0,21808.0
54.0,1,-1.0,3,2,4,1238.0,46.0,3,1,573.0,29842.0
52.0,2,2.0,1,2,3,3848.0,24.0,1,0,717.0,49018.0
50.0,2,3.0,3,1,4,2005.0,23.0,2,0,628.0,26402.0
57.0,2,-1.0,1,2,3,10291.0,36.0,4,1,698.0,38877.0
43.0,1,-1.0,3,4,3,4730.0,31.0,4,0,474.0,30385.0
26.0,2,2.0,0,3,1,7465.0,12.0,3,0,675.0,-1.0
22.0,2,1.0,2,3,3,7150.0,45.0,4,1,552.0,33457.0
51.0,2,-1.0,3,1,3,7442.0,21.0,0,1,568.0,38085.0
59.0,1,3.0,3,4,2,8607.0,60.0,4,1,-1.0,37638.0
54.0,1,3.0,3,2,2,-1.0,25.0,3,0,-1.0,41258.0
33.0,2,2.0,2,4,2,7044.0,37.0,2,1,489.0,47538.0
28.0,2,1.0,3,1,2,8036.0,29.0,3,1,608.0,31832.0
38.0,1,2.0,3,3,3,9609.0,59.0,1,1,606.0,30219.0
35.0,1,3.0,2,1,2,5700.0,17.0,4,0,587.0,21151.0
28.0,2,1.0,3,4,3,11657.0,17.0,0,1,724.0,10171.0
63.0,2,3.0,0,4,0,-1.0,39.0,1,1,577.0,31085.0
23.0,2,1.0,3,2,1,5726.0,33.0,2,0,-1.0,39829.0
65.0,2,3.0,3,0,1,8875.0,-1.0,2,1,573.0,51042.0
49.0,2,2.0,3,3,0,6455.0,47.0,2,1,663.0,26402.0
49.0,0,3.0,3,1,1,4012.0,16.0,5,0,654.0,41727.0
39.0,2,1.0,1,4,4,11832.0,-1.0,2,1,597.0,51501.0
37.0,2,3.0,3,3,1,8358.0,53.0,4,1,558.0,30951.0
63.0,1,3.0,2,4,1,-1.0,16.0,4,0,686.0,51292.0
64.0,0,3.0,2,3,3,1161.0,43.0,2,1,-1.0,41731.0
46.0,2,2.0,1,0,2,4297.0,14.0,1,0,590.0,-1.0
29.0,1,3.0,1,3,1,5913.0,35.0,1,0,750.0,51721.0
57.0,0,1.0,1,3,2,10299.0,-1.0,3,0,586.0,23289.0
30.0,2,3.0,2,2,2,5636.0,34.0,1,1,-1.0,39213.0
38.0,1,1.0,3,4,0,6287.0,50.0,5,0,650.0,38997.0
55.0,1,3.0,2,1,3,6297.0,18.0,4,1,732.0,51056.0
62.0,1,1.0,2,4,4,8424.0,14.0,1,1,647.0,24167.0
37.0,2,2.0,2,2,2,3890.0,17.0,2,0,747.0,60703.0
59.0,1,2.0,3,3,4,6454.0,39.0,4,1,-1.0,40803.0
34.0,1,2.0,3,0,1,8273.0,35.0,1,1,752.0,19249.0
48.0,1,3.0,2,1,4,7047.0,60.0,1,1,758.0,32561.0
25.0,1,3.0,1,1,4,4546.0,24.0,5,1,-1.0,45067.0
28.0,2,1.0,2,3,1,5500.0,35.0,0,0,-1.0,44646.0
28.0,1,3.0,1,3,3,9796.0,46.0,1,0,789.0,21400.0
61.0,2,2.0,2,1,2,3197.0,8.0,1,0,850.0,44530.0
62.0,1,2.0,2,1,2,9133.0,16.0,5,1,727.0,62191.0
64.0,2,3.0,2,2,4,8283.0,21.0,5,0,615.0,62920.0
21.0,2,3.0,2,2,4,5758.0,34.0,3,1,690.0,19938.0
40.0,1,2.0,1,4,2,8514.0,48.0,2,0,607.0,49943.0
32.0,1,2.0,2,2,2,-1.0,44.0,2,0,645.0,57270.0
44.0,2,-1.0,2,2,3,7546.0,25.0,2,0,601.0,54057.0
26.0,2,2.0,3,1,4,7386.0,54.0,4,0,503.0,38872.0
58.0,1,3.0,3,2,4,8363.0,51.0,4,1,-1.0,31752.0
53.0,1,1.0,1,3,0,4352.0,48.0,1,0,655.0,22411.0
-1.0,1,2.0,3,1,4,5256.0,26.0,1,1,552.0,40517.0
28.0,2,3.0,3,2,4,7438.0,25.0,5,1,-1.0,51714.0
